20150401,Phlx,GOOGL,3.307
20150402,Phlx,GOOGL,5.308
20150406,Phlx,GOOGL,6.435
20150407,Phlx,GOOGL,4.368
20150408,Phlx,GOOGL,2.25
20150409,Phlx,GOOGL,4.588
20150410,Phlx,GOOGL,3.692
20150413,Phlx,GOOGL,2.308
20150414,Phlx,GOOGL,6.151
20150415,Phlx,GOOGL,4.126
20150416,Phlx,GOOGL,4.444
20150417,Phlx,GOOGL,4.557
20150420,Phlx,GOOGL,9.808
20150421,Phlx,GOOGL,1.922
20150422,Phlx,GOOGL,3.063
20150423,Phlx,GOOGL,7.448
20150424,Phlx,GOOGL,9.048
20150427,Phlx,GOOGL,11.049
20150428,Phlx,GOOGL,1.909
20150429,Phlx,GOOGL,3.852
20150430,Phlx,GOOGL,5.916
20160401,Phlx,GOOGL,9.479
20160404,Phlx,GOOGL,12.274000000000001
20160405,Phlx,GOOGL,7.431
20160406,Phlx,GOOGL,6.939
20160407,Phlx,GOOGL,6.848
20160408,Phlx,GOOGL,6.386
20160411,Phlx,GOOGL,8.408
20160412,Phlx,GOOGL,3.8110000000000004
20160413,Phlx,GOOGL,12.116
20160414,Phlx,GOOGL,3.545
20160415,Phlx,GOOGL,6.141
20160418,Phlx,GOOGL,10.647
20160419,Phlx,GOOGL,7.109
20160420,Phlx,GOOGL,7.937
20160421,Phlx,GOOGL,5.897
20160422,Phlx,GOOGL,29.397
20160425,Phlx,GOOGL,13.63
20160426,Phlx,GOOGL,8.42
20160427,Phlx,GOOGL,16.171
20160428,Phlx,GOOGL,25.897
20160429,Phlx,GOOGL,15.632
20150803,Phlx,GOOGL,5.961
20150804,Phlx,GOOGL,7.525
20150805,Phlx,GOOGL,14.119
20150806,Phlx,GOOGL,21.091
20150807,Phlx,GOOGL,6.992
20150810,Phlx,GOOGL,11.042
20150811,Phlx,GOOGL,18.97
20150812,Phlx,GOOGL,18.21
20150813,Phlx,GOOGL,9.042
20150814,Phlx,GOOGL,10.572
