Bats-Y,1.71754489973
Bats-Z,1.15566004426
Arca,0.949218292281
Nasdaq,1.76638440552
CHX,0.0258549549545
Edge-A,1.15241989335
Edge-X,1.88196579937
Amex,2.36518172864
Boston,1.28133973097
NYSE,2.52879908404
,None
NSX,0.202063316423
Phlx,0.394741062205
