20150401,Arca,GOOGL,272.412
20150402,Arca,GOOGL,302.249
20150406,Arca,GOOGL,253.811
20150407,Arca,GOOGL,200.678
20150408,Arca,GOOGL,202.963
20150409,Arca,GOOGL,214.991
20150410,Arca,GOOGL,176.208
20150413,Arca,GOOGL,140.722
20150414,Arca,GOOGL,255.879
20150415,Arca,GOOGL,288.299
20150416,Arca,GOOGL,182.102
20150417,Arca,GOOGL,255.187
20150420,Arca,GOOGL,247.823
20150421,Arca,GOOGL,179.591
20150422,Arca,GOOGL,215.787
20150423,Arca,GOOGL,411.494
20150424,Arca,GOOGL,528.146
20150427,Arca,GOOGL,313.179
20150428,Arca,GOOGL,271.563
20150429,Arca,GOOGL,227.032
20150430,Arca,GOOGL,336.208
20160404,Arca,GOOGL,79.919
20160405,Arca,GOOGL,77.253
20160406,Arca,GOOGL,78.83800000000001
20160407,Arca,GOOGL,76.04899999999999
20160408,Arca,GOOGL,96.035
20160411,Arca,GOOGL,98.32700000000001
20160412,Arca,GOOGL,104.98299999999999
20160413,Arca,GOOGL,119.46799999999999
20160414,Arca,GOOGL,87.23
20160415,Arca,GOOGL,88.681
20160418,Arca,GOOGL,121.405
20160419,Arca,GOOGL,151.303
20160420,Arca,GOOGL,106.32600000000001
20160421,Arca,GOOGL,159.82299999999998
20160422,Arca,GOOGL,551.998
20160425,Arca,GOOGL,185.15200000000002
20160426,Arca,GOOGL,208.245
20160427,Arca,GOOGL,255.396
20160428,Arca,GOOGL,216.605
20160429,Arca,GOOGL,183.32
20150803,Arca,GOOGL,181.976
20150804,Arca,GOOGL,174.251
20150805,Arca,GOOGL,221.533
20150806,Arca,GOOGL,217.384
20150807,Arca,GOOGL,144.505
20150810,Arca,GOOGL,151.361
20150811,Arca,GOOGL,521.281
20150812,Arca,GOOGL,352.596
20150813,Arca,GOOGL,220.423
20150814,Arca,GOOGL,143.827
20150817,Arca,GOOGL,131.469
20150818,Arca,GOOGL,198.998
20150819,Arca,GOOGL,377.052
20150820,Arca,GOOGL,318.164
20150821,Arca,GOOGL,471.429
20150824,Arca,GOOGL,642.373
20150825,Arca,GOOGL,466.873
20150826,Arca,GOOGL,439.978
20150827,Arca,GOOGL,289.428
20150828,Arca,GOOGL,173.905
20150831,Arca,GOOGL,215.843
20160801,Arca,GOOGL,248.488
20160802,Arca,GOOGL,170.75900000000001
20160803,Arca,GOOGL,115.177
20160804,Arca,GOOGL,93.36
20160805,Arca,GOOGL,122.68700000000001
20160808,Arca,GOOGL,87.55
20160809,Arca,GOOGL,146.622
20160810,Arca,GOOGL,45.047
20160811,Arca,GOOGL,68.266
20160812,Arca,GOOGL,56.835
20160815,Arca,GOOGL,59.803999999999995
20160816,Arca,GOOGL,81.085
20160817,Arca,GOOGL,96.29899999999999
20160818,Arca,GOOGL,67.03399999999999
20160819,Arca,GOOGL,67.671
20160822,Arca,GOOGL,49.882
20160823,Arca,GOOGL,51.272
20160824,Arca,GOOGL,76.158
20160825,Arca,GOOGL,93.91799999999999
20160826,Arca,GOOGL,121.311
20160829,Arca,GOOGL,71.053
20160830,Arca,GOOGL,99.574
20160831,Arca,GOOGL,62.668
20151201,Arca,GOOGL,201.968
20151202,Arca,GOOGL,241.563
20151203,Arca,GOOGL,223.911
20151204,Arca,GOOGL,249.513
20151207,Arca,GOOGL,244.15
20151208,Arca,GOOGL,146.873
20151209,Arca,GOOGL,261.162
20151210,Arca,GOOGL,214.095
20151211,Arca,GOOGL,205.34
20151214,Arca,GOOGL,276.841
20151215,Arca,GOOGL,295.57
20151216,Arca,GOOGL,317.412
20151217,Arca,GOOGL,238.612
20151218,Arca,GOOGL,222.526
20151221,Arca,GOOGL,191.385
20151222,Arca,GOOGL,156.094
20151223,Arca,GOOGL,169.576
20151224,Arca,GOOGL,56.244
20151228,Arca,GOOGL,158.707
20151229,Arca,GOOGL,185.356
20151230,Arca,GOOGL,131.821
20151231,Arca,GOOGL,177.686
20161201,Arca,GOOGL,262.909
20161202,Arca,GOOGL,127.348
20161205,Arca,GOOGL,134.33
20161206,Arca,GOOGL,139.378
20161207,Arca,GOOGL,240.167
20161208,Arca,GOOGL,103.308
20161209,Arca,GOOGL,155.234
20161212,Arca,GOOGL,146.738
20161213,Arca,GOOGL,177.105
20161214,Arca,GOOGL,140.888
20161215,Arca,GOOGL,164.667
20161216,Arca,GOOGL,157.465
20161219,Arca,GOOGL,91.449
20161220,Arca,GOOGL,95.236
20161221,Arca,GOOGL,139.827
20161222,Arca,GOOGL,105.852
20161223,Arca,GOOGL,87.217
20161227,Arca,GOOGL,97.113
20161228,Arca,GOOGL,95.672
20161229,Arca,GOOGL,92.211
20161230,Arca,GOOGL,126.969
20150202,Arca,GOOGL,444.562
20150203,Arca,GOOGL,304.232
20150204,Arca,GOOGL,212.763
20150205,Arca,GOOGL,241.572
20150206,Arca,GOOGL,281.566
20150209,Arca,GOOGL,123.455
20150210,Arca,GOOGL,249.763
20150211,Arca,GOOGL,296.077
20150212,Arca,GOOGL,388.767
20150213,Arca,GOOGL,274.587
20150217,Arca,GOOGL,264.394
20150218,Arca,GOOGL,192.872
20150219,Arca,GOOGL,218.516
20150220,Arca,GOOGL,266.519
20150223,Arca,GOOGL,192.718
20150224,Arca,GOOGL,142.327
20150225,Arca,GOOGL,254.307
20150226,Arca,GOOGL,364.568
20150227,Arca,GOOGL,435.861
20160201,Arca,GOOGL,339.49800000000005
20160202,Arca,GOOGL,673.183
20160203,Arca,GOOGL,644.618
20160204,Arca,GOOGL,512.6759999999999
20160205,Arca,GOOGL,530.672
20160208,Arca,GOOGL,422.691
20160209,Arca,GOOGL,391.62699999999995
20160210,Arca,GOOGL,299.639
20160211,Arca,GOOGL,304.934
20160212,Arca,GOOGL,178.107
20160216,Arca,GOOGL,154.493
20160217,Arca,GOOGL,157.528
20160218,Arca,GOOGL,202.753
20160219,Arca,GOOGL,124.33200000000001
20160222,Arca,GOOGL,142.719
20160223,Arca,GOOGL,192.054
20160224,Arca,GOOGL,156.643
20160225,Arca,GOOGL,147.441
20160226,Arca,GOOGL,148.139
20160229,Arca,GOOGL,154.937
20150102,Arca,GOOGL,117.61
20150105,Arca,GOOGL,227.194
20150106,Arca,GOOGL,273.144
20150107,Arca,GOOGL,274.272
20150108,Arca,GOOGL,320.812
20150109,Arca,GOOGL,214.261
20150112,Arca,GOOGL,285.851
20150113,Arca,GOOGL,318.271
20150114,Arca,GOOGL,332.356
20150115,Arca,GOOGL,235.894
20150116,Arca,GOOGL,273.137
20150120,Arca,GOOGL,244.343
20150121,Arca,GOOGL,230.869
