20150401,Nasdaq,GOOGL,571.704
20150402,Nasdaq,GOOGL,551.296
20150406,Nasdaq,GOOGL,374.087
20150407,Nasdaq,GOOGL,347.524
20150408,Nasdaq,GOOGL,370.307
20150409,Nasdaq,GOOGL,447.182
20150410,Nasdaq,GOOGL,353.572
20150413,Nasdaq,GOOGL,364.811
20150414,Nasdaq,GOOGL,666.438
20150415,Nasdaq,GOOGL,609.133
20150416,Nasdaq,GOOGL,455.796
20150417,Nasdaq,GOOGL,665.907
20150420,Nasdaq,GOOGL,464.624
20150421,Nasdaq,GOOGL,375.349
20150422,Nasdaq,GOOGL,399.487
20150423,Nasdaq,GOOGL,865.54
20150424,Nasdaq,GOOGL,1051.652
20150427,Nasdaq,GOOGL,590.835
20150428,Nasdaq,GOOGL,560.875
20150429,Nasdaq,GOOGL,445.327
20150430,Nasdaq,GOOGL,597.744
20160401,Nasdaq,GOOGL,449.80800000000005
20160404,Nasdaq,GOOGL,305.159
20160405,Nasdaq,GOOGL,310.742
20160406,Nasdaq,GOOGL,322.869
20160407,Nasdaq,GOOGL,375.1
20160408,Nasdaq,GOOGL,316.82099999999997
20160411,Nasdaq,GOOGL,368.86400000000003
20160412,Nasdaq,GOOGL,368.81199999999995
20160413,Nasdaq,GOOGL,407.38599999999997
20160414,Nasdaq,GOOGL,377.144
20160415,Nasdaq,GOOGL,375.42199999999997
20160418,Nasdaq,GOOGL,443.311
20160419,Nasdaq,GOOGL,585.875
20160420,Nasdaq,GOOGL,428.635
20160421,Nasdaq,GOOGL,846.448
20160422,Nasdaq,GOOGL,1853.404
20160425,Nasdaq,GOOGL,714.21
20160426,Nasdaq,GOOGL,806.936
20160427,Nasdaq,GOOGL,994.3439999999999
20160428,Nasdaq,GOOGL,791.052
20160429,Nasdaq,GOOGL,899.909
20150803,Nasdaq,GOOGL,380.787
20150804,Nasdaq,GOOGL,335.455
20150805,Nasdaq,GOOGL,461.021
20150806,Nasdaq,GOOGL,430.448
20150807,Nasdaq,GOOGL,359.001
20150810,Nasdaq,GOOGL,305.933
20150811,Nasdaq,GOOGL,1277.345
20150812,Nasdaq,GOOGL,648.283
20150813,Nasdaq,GOOGL,422.819
20150814,Nasdaq,GOOGL,310.217
20150817,Nasdaq,GOOGL,297.229
20150818,Nasdaq,GOOGL,341.58
20150819,Nasdaq,GOOGL,688.071
20150820,Nasdaq,GOOGL,724.485
20150821,Nasdaq,GOOGL,1177.114
20150824,Nasdaq,GOOGL,1924.768
20150825,Nasdaq,GOOGL,1013.834
20150826,Nasdaq,GOOGL,1016.164
20150827,Nasdaq,GOOGL,743.451
20150828,Nasdaq,GOOGL,477.644
20150831,Nasdaq,GOOGL,412.54
20160801,Nasdaq,GOOGL,791.284
20160802,Nasdaq,GOOGL,598.059
20160804,Nasdaq,GOOGL,333.936
20160805,Nasdaq,GOOGL,476.95099999999996
20160808,Nasdaq,GOOGL,312.038
20160809,Nasdaq,GOOGL,436.519
20160810,Nasdaq,GOOGL,273.263
20160811,Nasdaq,GOOGL,332.926
20160812,Nasdaq,GOOGL,282.387
20160815,Nasdaq,GOOGL,271.441
20160816,Nasdaq,GOOGL,320.027
20160817,Nasdaq,GOOGL,313.97
20160818,Nasdaq,GOOGL,220.52900000000002
20160819,Nasdaq,GOOGL,350.54699999999997
20160822,Nasdaq,GOOGL,282.033
20160823,Nasdaq,GOOGL,282.5
20160824,Nasdaq,GOOGL,360.216
20160825,Nasdaq,GOOGL,371.49300000000005
20160826,Nasdaq,GOOGL,350.24199999999996
20160829,Nasdaq,GOOGL,214.15599999999998
20160830,Nasdaq,GOOGL,362.62699999999995
20160831,Nasdaq,GOOGL,338.431
20151201,Nasdaq,GOOGL,512.742
20151202,Nasdaq,GOOGL,510.054
20151203,Nasdaq,GOOGL,558.862
20151204,Nasdaq,GOOGL,579.808
20151207,Nasdaq,GOOGL,380.923
20151208,Nasdaq,GOOGL,331.615
20151209,Nasdaq,GOOGL,586.053
20151210,Nasdaq,GOOGL,394.205
20151211,Nasdaq,GOOGL,511.529
20151214,Nasdaq,GOOGL,652.707
20151215,Nasdaq,GOOGL,613.281
20151216,Nasdaq,GOOGL,796.012
20151217,Nasdaq,GOOGL,436.792
20151218,Nasdaq,GOOGL,523.026
20151221,Nasdaq,GOOGL,417.759
20151222,Nasdaq,GOOGL,401.914
20151223,Nasdaq,GOOGL,391.844
20151224,Nasdaq,GOOGL,116.559
20151228,Nasdaq,GOOGL,344.374
20151229,Nasdaq,GOOGL,463.53
20151230,Nasdaq,GOOGL,372.445
20151231,Nasdaq,GOOGL,452.181
20161201,Nasdaq,GOOGL,719.319
20161202,Nasdaq,GOOGL,480.371
20161205,Nasdaq,GOOGL,466.513
20161206,Nasdaq,GOOGL,500.784
20161207,Nasdaq,GOOGL,507.836
20161208,Nasdaq,GOOGL,389.606
