20160401,NSX,GOOGL,0.392
20160404,NSX,GOOGL,0.0
20160405,NSX,GOOGL,0.0
20160406,NSX,GOOGL,0.0
20160407,NSX,GOOGL,0.0
20160408,NSX,GOOGL,0.0
20160411,NSX,GOOGL,0.0
20160412,NSX,GOOGL,0.0
20160413,NSX,GOOGL,0.0
20160414,NSX,GOOGL,0.0
20160415,NSX,GOOGL,0.0
20160418,NSX,GOOGL,1.2
20160419,NSX,GOOGL,0.0
20160420,NSX,GOOGL,0.0
20160421,NSX,GOOGL,0.0
20160422,NSX,GOOGL,0.1
20160425,NSX,GOOGL,0.0
20160426,NSX,GOOGL,0.0
20160427,NSX,GOOGL,0.0
20160428,NSX,GOOGL,0.0
20160429,NSX,GOOGL,0.402
20160801,NSX,GOOGL,0.1
20160802,NSX,GOOGL,0.0
20160803,NSX,GOOGL,0.0
20160804,NSX,GOOGL,0.0
20160805,NSX,GOOGL,0.0
20160808,NSX,GOOGL,0.0
20160809,NSX,GOOGL,0.0
20160810,NSX,GOOGL,0.0
20160811,NSX,GOOGL,0.0
20160812,NSX,GOOGL,0.0
20160815,NSX,GOOGL,0.2
20160816,NSX,GOOGL,0.0
20160817,NSX,GOOGL,0.0
20160818,NSX,GOOGL,0.0
20160819,NSX,GOOGL,0.0
20160822,NSX,GOOGL,0.004
20160823,NSX,GOOGL,0.0
20160824,NSX,GOOGL,2.8369999999999997
20160825,NSX,GOOGL,0.0
20160826,NSX,GOOGL,0.0
20160829,NSX,GOOGL,0.0
20160830,NSX,GOOGL,0.0
20160831,NSX,GOOGL,0.0
20161201,NSX,GOOGL,0.1
20161202,NSX,GOOGL,0
20161205,NSX,GOOGL,0.1
20161206,NSX,GOOGL,0
20161207,NSX,GOOGL,0.004
20161208,NSX,GOOGL,0.003
20161209,NSX,GOOGL,0
20161212,NSX,GOOGL,0
20161213,NSX,GOOGL,0.6
20161214,NSX,GOOGL,0
20161215,NSX,GOOGL,0
20161216,NSX,GOOGL,0.2
20161219,NSX,GOOGL,0
20161220,NSX,GOOGL,0
20161221,NSX,GOOGL,0
20161222,NSX,GOOGL,0
20161223,NSX,GOOGL,0
20161227,NSX,GOOGL,0
20161228,NSX,GOOGL,0
20161229,NSX,GOOGL,0
20161230,NSX,GOOGL,0
20160201,NSX,GOOGL,0.0
20160202,NSX,GOOGL,0.0
20160203,NSX,GOOGL,0.0
20160204,NSX,GOOGL,0.0
20160205,NSX,GOOGL,0.0
20160208,NSX,GOOGL,0.3
20160209,NSX,GOOGL,0.0
20160210,NSX,GOOGL,0.0
20160211,NSX,GOOGL,0.32
20160216,NSX,GOOGL,0.1
20160217,NSX,GOOGL,0.0
20160218,NSX,GOOGL,0.0
20160219,NSX,GOOGL,0.263
20160222,NSX,GOOGL,0.0
20160223,NSX,GOOGL,0.0
20160224,NSX,GOOGL,0.0
20160225,NSX,GOOGL,0.0
20160226,NSX,GOOGL,0.0
20160229,NSX,GOOGL,0.0
20160111,NSX,GOOGL,0.893
20160112,NSX,GOOGL,0.1
20160122,NSX,GOOGL,1.923
20160125,NSX,GOOGL,0.0
20160126,NSX,GOOGL,0.0
20160127,NSX,GOOGL,0.1
20160128,NSX,GOOGL,0.0
20160701,NSX,GOOGL,0.0
20160705,NSX,GOOGL,0.0
20160706,NSX,GOOGL,0.0
20160707,NSX,GOOGL,0.0
20160708,NSX,GOOGL,0.0
20160711,NSX,GOOGL,0.0
20160712,NSX,GOOGL,0.0
20160713,NSX,GOOGL,0.0
20160714,NSX,GOOGL,0.0
20160715,NSX,GOOGL,0.0
20160718,NSX,GOOGL,0.0
20160719,NSX,GOOGL,0.0
20160720,NSX,GOOGL,0.0
20160721,NSX,GOOGL,0.0
20160722,NSX,GOOGL,2.9139999999999997
20160725,NSX,GOOGL,0.0
20160726,NSX,GOOGL,0.0
20160727,NSX,GOOGL,0.0
20160728,NSX,GOOGL,0.0
20160729,NSX,GOOGL,0.0
20160601,NSX,GOOGL,0.0
20160602,NSX,GOOGL,0.0
20160603,NSX,GOOGL,0.0
20160606,NSX,GOOGL,0.0
20160607,NSX,GOOGL,0.0
20160608,NSX,GOOGL,0.0
20160609,NSX,GOOGL,0.0
20160610,NSX,GOOGL,0.0
